action,user,trial,calday
CREATE,7db83f72f8,False,2018-12-02 12:57:28.405
CREATE,d5d829323c,False,2018-12-02 12:57:29.018
CREATE,18e694f47b,False,2018-12-02 12:57:31.724
CREATE,3abb2cc993,False,2018-12-02 12:57:34.376
CREATE,e9bc74af6f,False,2018-12-02 12:57:36.354
CREATE,137f91b2a4,False,2018-12-02 12:57:43.172
CREATE,c76d908bfb,False,2018-12-02 12:58:03.016
CREATE,88f5d01792,False,2018-12-02 12:58:07.521
CREATE,029ccdca6e,False,2018-12-02 12:58:14.043
CREATE,e7e18c0820,False,2018-12-02 12:58:35.153
CREATE,b50437b397,False,2018-12-02 12:59:03.302
CREATE,a547ef7b56,False,2018-12-02 12:59:09.565
CREATE,e509226211,False,2018-12-02 12:59:12.336
CREATE,3dd26a236c,False,2018-12-02 12:59:26.831
CREATE,c8cdd347c7,False,2018-12-02 12:59:30.001
CREATE,43dc51b2d5,False,2018-12-02 12:59:32.724
CREATE,a38ba6895b,False,2018-12-02 12:59:36.414
CREATE,69fa5111b6,False,2018-12-02 12:59:38.771
CREATE,26178b8cdf,False,2018-12-02 12:59:44.715
CREATE,03d1bdd583,False,2018-12-02 13:00:00.317
CREATE,87da3bb53a,True,2018-12-02 13:02:15.931
CREATE,d0a275e88d,False,2018-12-02 13:15:47.006
CREATE,a1784a57ab,False,2018-12-02 13:19:36.455
CREATE,97f7de3da8,True,2018-12-02 13:22:19.602
CREATE,36a6defbc6,False,2018-12-02 13:22:38.796
DELETE,c91f5f8841,False,2018-12-02 13:25:52.880
CREATE,f4bf390df7,False,2018-12-02 13:28:39.835
CREATE,f0f68f99d7,False,2018-12-02 13:29:10.951
CREATE,05db7d2de8,False,2018-12-02 13:31:42.920
CREATE,a530557e27,True,2018-12-02 13:33:01.759
DELETE,0b0e91c380,False,2018-12-02 13:33:52.474
DELETE,3318967e9e,False,2018-12-02 13:42:52.319
CREATE,a7042fda2c,False,2018-12-02 14:05:22.310
CREATE,d0872b2f77,True,2018-12-02 14:05:40.580
CREATE,0041c05d91,True,2018-12-02 14:17:56.956
CREATE,95b006db99,False,2018-12-02 14:26:39.159
CREATE,b2b95b53ee,True,2018-12-02 14:28:28.761
CREATE,3e4e380743,True,2018-12-02 14:29:37.593
CREATE,218c64a67e,True,2018-12-02 14:32:02.793
CREATE,84b650d9c2,True,2018-12-02 14:33:43.573
CREATE,e696392473,True,2018-12-02 14:34:23.048
CREATE,8e59d90ef1,True,2018-12-02 14:41:19.345
CREATE,d3161bc9f3,True,2018-12-02 14:42:42.779
CREATE,3af83772fc,True,2018-12-02 14:43:39.622
DELETE,cbc63c3a59,False,2018-12-02 14:44:52.387
CREATE,d73b7fd0a4,False,2018-12-02 14:46:23.787
CREATE,270348c703,True,2018-12-02 14:49:40.023
CREATE,415baf7cd7,False,2018-12-02 14:53:29.015
CREATE,a334a505fb,False,2018-12-02 14:57:41.922
CREATE,652fef476e,True,2018-12-02 15:08:52.771
CREATE,23f0dc64aa,True,2018-12-02 15:09:46.839
CREATE,d0a7dd91f0,False,2018-12-02 15:13:21.456
CREATE,0047b13c5f,True,2018-12-02 15:18:16.480
DELETE,495cb4e4b2,False,2018-12-02 15:32:52.394
CREATE,35457219e4,False,2018-12-02 15:35:02.060
DELETE,ca5f4a1cd8,False,2018-12-02 15:36:52.583
CREATE,9d5d58e5fe,False,2018-12-02 15:40:54.313
CREATE,cdf3cc19f6,True,2018-12-02 15:44:20.333
DELETE,d4779736a2,False,2018-12-02 15:48:52.343
DELETE,2dedbfb9e9,False,2018-12-02 15:48:52.339
CREATE,cf237079fd,True,2018-12-02 15:59:41.859
CREATE,d8c40c5656,True,2018-12-02 15:59:43.742
CREATE,7b3cb15e47,False,2018-12-02 16:06:10.595
CREATE,b61ab3101f,True,2018-12-02 16:10:44.257
CREATE,387df83be2,False,2018-12-02 16:11:26.849
CREATE,983584cc4c,True,2018-12-02 16:21:12.259
CREATE,8273c215c8,True,2018-12-02 16:23:15.277
CREATE,d4779736a2,False,2018-12-02 16:24:00.418
CREATE,d0bba770d6,True,2018-12-02 16:35:37.750
CREATE,59f148e124,False,2018-12-02 16:37:50.057
CREATE,c66631d145,False,2018-12-02 16:39:31.336
CREATE,ab23d744fb,False,2018-12-02 16:40:02.004
CREATE,20102b7310,False,2018-12-02 16:40:18.190
CREATE,5f53a8b80c,True,2018-12-02 16:40:53.871
CREATE,b6da056941,False,2018-12-02 16:44:38.750
CREATE,d48a4b1845,True,2018-12-02 16:45:23.525
CREATE,df16bc1e73,False,2018-12-02 16:57:11.946
CREATE,7385f8bae1,True,2018-12-02 16:57:26.702
CREATE,97ee55f3d8,True,2018-12-02 17:06:40.781
CREATE,e308f132b3,True,2018-12-02 17:07:36.583
CREATE,bc259b3340,False,2018-12-02 17:07:53.212
CREATE,991f2c8ce1,False,2018-12-02 17:14:23.243
CREATE,cd7585cb9c,True,2018-12-02 17:22:54.690
CREATE,3d4392e44b,False,2018-12-02 17:28:06.327
CREATE,88c2a0fa91,False,2018-12-02 17:28:06.086
CREATE,1e5125f403,True,2018-12-02 17:31:03.548
CREATE,9e1127d059,False,2018-12-02 17:31:17.744
CREATE,524daf147f,True,2018-12-02 17:35:55.924
CREATE,5b5aa9beb3,True,2018-12-02 17:41:37.669
CREATE,eac195ecc8,True,2018-12-02 17:46:03.522
CREATE,5207e0e727,False,2018-12-02 17:51:11.564
DELETE,7981b32fe7,True,2018-12-02 17:56:52.750
CREATE,4e303891bc,False,2018-12-02 17:59:13.353
DELETE,404cee1583,False,2018-12-02 18:08:52.641
CREATE,e7fec8f056,True,2018-12-02 18:20:52.048
CREATE,d9d195b2a5,False,2018-12-02 18:22:02.080
CREATE,2af529b110,False,2018-12-02 18:23:58.739
CREATE,90690335ae,True,2018-12-02 18:28:56.240
DELETE,ab0ec98ebe,False,2018-12-02 18:31:52.438
DELETE,34b91f33a4,False,2018-12-02 18:34:52.469
DELETE,674bf74829,,2018-12-02 18:35:52.658
CREATE,53e51cd7ff,True,2018-12-02 18:39:09.623
CREATE,dd635f540d,True,2018-12-02 19:04:02.156
DELETE,58886e2fc4,,2018-12-02 19:06:52.770
CREATE,aaa518e53b,False,2018-12-02 19:07:11.015
CREATE,7806d02439,True,2018-12-02 19:13:19.563
DELETE,7d3f5ff8d9,False,2018-12-02 19:16:52.415
CREATE,77c4326bb3,True,2018-12-02 19:17:05.733
CREATE,99c57f2aff,True,2018-12-02 19:18:04.327
CREATE,6336fb9ea2,True,2018-12-02 19:23:40.895
DELETE,e619387d74,True,2018-12-02 19:36:52.508
CREATE,f2988b93c4,False,2018-12-02 19:48:06.740
DELETE,ed03ec37e3,False,2018-12-02 19:55:52.916
CREATE,9041c66e81,True,2018-12-02 20:00:43.100
CREATE,1a6306bfbf,True,2018-12-02 20:07:17.133
CREATE,3af4a85d19,False,2018-12-02 20:13:56.582
CREATE,3d14d34af0,False,2018-12-02 20:15:34.685
CREATE,c6cce0f656,False,2018-12-02 20:22:17.717
CREATE,eeb204910d,True,2018-12-02 20:22:22.725
CREATE,389af62872,True,2018-12-02 20:23:34.411
CREATE,05264c4071,True,2018-12-02 20:27:20.312
CREATE,8ad9959e80,True,2018-12-02 20:30:54.599
CREATE,b73f3e38ec,False,2018-12-02 20:32:13.316
CREATE,240976a1c8,False,2018-12-02 20:37:45.074
DELETE,0a072cff51,False,2018-12-02 20:39:53.176
CREATE,f2fb93a604,True,2018-12-02 20:46:26.374
CREATE,436272ba84,True,2018-12-02 20:46:26.720
DELETE,452ade91bc,True,2018-12-02 20:48:52.565
DELETE,e4f54ac33f,True,2018-12-02 20:50:52.626
CREATE,e2a2d74627,False,2018-12-02 20:50:59.228
CREATE,a556a5bd41,True,2018-12-02 20:51:32.230
CREATE,0a072cff51,False,2018-12-02 21:08:13.909
CREATE,0f373888f3,True,2018-12-02 21:08:26.594
CREATE,d56ea6249e,True,2018-12-02 21:20:07.044
CREATE,6820421c4e,True,2018-12-02 21:21:19.451
CREATE,55f58dc0d4,True,2018-12-02 21:24:29.899
DELETE,0b4d6d52f2,,2018-12-02 21:24:52.616
CREATE,2a9431b4f2,True,2018-12-02 21:27:55.548
CREATE,2a9431b4f2,True,2018-12-02 21:27:55.578
CREATE,2a9431b4f2,True,2018-12-02 21:27:55.494
DELETE,faef2f8bf2,True,2018-12-02 21:59:52.708
CREATE,25876d9b0c,True,2018-12-02 22:00:25.895
CREATE,27bce6c41e,True,2018-12-02 22:01:04.362
DELETE,56129cb8dc,False,2018-12-02 22:05:52.456
CREATE,6b62cc4228,False,2018-12-02 22:10:13.013
DELETE,93d843751d,False,2018-12-02 22:10:52.534
CREATE,55b96a33c2,True,2018-12-02 22:13:26.533
CREATE,9ad3ed2790,True,2018-12-02 22:23:00.051
CREATE,4529d77d40,False,2018-12-02 22:26:45.263
DELETE,511b58e88b,False,2018-12-02 22:48:52.368
DELETE,e6e82aff2d,False,2018-12-02 23:01:52.934
CREATE,7e87b7c5e6,False,2018-12-02 23:03:15.390
DELETE,a32151e589,False,2018-12-02 23:06:52.930
CREATE,f818a0aa33,False,2018-12-02 23:08:44.850
CREATE,9d3758b6c7,True,2018-12-02 23:14:47.976
CREATE,c91f5f8841,False,2018-12-02 23:24:03.877
CREATE,8e5e7cdb1b,False,2018-12-02 23:29:31.815
DELETE,d25e7db104,False,2018-12-02 23:40:52.720
CREATE,66b81ba2df,True,2018-12-02 23:51:29.394
DELETE,f334cec3a7,,2018-12-03 00:14:52.577
DELETE,53075e25b2,False,2018-12-03 00:25:53.110
CREATE,0b4d6d52f2,False,2018-12-03 00:29:04.340
CREATE,143cb3be66,False,2018-12-03 00:51:19.548
DELETE,7114f31632,False,2018-12-03 01:03:52.841
CREATE,ef407aa857,True,2018-12-03 01:12:28.263
DELETE,540311654a,,2018-12-03 01:15:52.583
DELETE,efad14e1d6,False,2018-12-03 01:28:55.824
DELETE,38503a6f15,False,2018-12-03 02:08:52.773
DELETE,beeff3a8f0,False,2018-12-03 02:10:52.658
CREATE,87b0723ef9,False,2018-12-03 02:20:41.031
DELETE,ed99c7d8d5,True,2018-12-03 02:24:53.098
DELETE,89916a4b18,,2018-12-03 02:25:52.575
DELETE,a8db5c0ea6,,2018-12-03 02:29:51.586
CREATE,2bb032a687,True,2018-12-03 02:34:49.181
CREATE,ed88c67adf,True,2018-12-03 02:55:17.602
DELETE,93b1f0e80b,True,2018-12-03 03:23:52.561
DELETE,7800f1d600,False,2018-12-03 03:38:52.636
DELETE,88e526c584,True,2018-12-03 03:51:53.102
CREATE,efbe5f50e3,True,2018-12-03 04:11:29.491
DELETE,9b3eb359ea,True,2018-12-03 04:13:52.552
DELETE,d1aeef5365,False,2018-12-03 04:16:52.847
DELETE,f8ce111cbd,,2018-12-03 04:28:53.212
DELETE,b84eaa8e88,,2018-12-03 04:43:52.663
CREATE,cc45a886dc,False,2018-12-03 04:46:16.318
CREATE,2847635389,False,2018-12-03 04:48:45.337
CREATE,a8db5c0ea6,True,2018-12-03 05:33:45.011
CREATE,495cb4e4b2,False,2018-12-03 05:41:05.531
CREATE,6221988597,False,2018-12-03 05:41:53.049
DELETE,485ba3746b,True,2018-12-03 05:53:52.620
CREATE,d25e7db104,False,2018-12-03 06:08:32.799
DELETE,dcd6430e54,False,2018-12-03 06:13:52.446
CREATE,540311654a,False,2018-12-03 06:15:47.332
CREATE,2b7ca17860,True,2018-12-03 06:23:50.695
CREATE,f3c89b4ca9,True,2018-12-03 06:31:03.111
CREATE,c37cfda8f6,False,2018-12-03 06:37:57.206
CREATE,c45d51d27b,True,2018-12-03 06:41:35.563
DELETE,c4f626b9e1,True,2018-12-03 06:43:52.624
DELETE,b3e2def4e7,False,2018-12-03 06:53:52.353
DELETE,bffa30441e,True,2018-12-03 06:56:52.900
CREATE,62b03abad5,False,2018-12-03 07:10:41.588
CREATE,8ed8b97b79,True,2018-12-03 07:19:04.494
CREATE,8b53349755,True,2018-12-03 07:26:25.360
CREATE,f6e58bc702,True,2018-12-03 07:34:15.297
CREATE,eb76619e42,True,2018-12-03 07:36:12.316
DELETE,ae267b5b91,False,2018-12-03 07:40:53.085
CREATE,5771accda8,True,2018-12-03 07:41:38.073
DELETE,f5f970478b,False,2018-12-03 07:45:52.831
DELETE,d37aee2343,False,2018-12-03 07:56:52.374
CREATE,3463c90532,True,2018-12-03 07:58:39.737
CREATE,b86dd201c6,False,2018-12-03 07:59:41.129
CREATE,b86dd201c6,False,2018-12-03 08:00:05.107
DELETE,ebfcb67a9f,,2018-12-03 08:09:53.001
CREATE,6e03f07445,True,2018-12-03 08:14:31.927
CREATE,9c06841111,True,2018-12-03 08:20:45.666
DELETE,c640c4a7a9,False,2018-12-03 08:20:53.715
CREATE,2fd595dd83,True,2018-12-03 08:31:55.394
CREATE,cfe9449e81,False,2018-12-03 08:37:19.885
CREATE,03dd8b8097,True,2018-12-03 08:41:02.594
CREATE,b84eaa8e88,True,2018-12-03 08:44:15.239
DELETE,4917733bb3,False,2018-12-03 08:57:52.368
DELETE,7dbd021630,,2018-12-03 09:17:53.048
DELETE,b6a6d4614b,False,2018-12-03 09:29:53.131
DELETE,6fc24b9df9,False,2018-12-03 09:39:52.862
CREATE,231645bec5,False,2018-12-03 09:39:58.958
CREATE,dc720ddd0a,False,2018-12-03 09:44:11.224
CREATE,2d8c7dbfc2,True,2018-12-03 09:56:14.045
DELETE,ca97dc461f,False,2018-12-03 09:59:52.330
CREATE,deb406ed30,True,2018-12-03 10:00:23.026
CREATE,4db99a357f,True,2018-12-03 10:01:33.385
CREATE,dcd6430e54,False,2018-12-03 10:09:21.182
CREATE,f43e2b0b04,True,2018-12-03 10:15:17.140
CREATE,fce4b8106a,True,2018-12-03 10:22:25.950
CREATE,8ae89d2d78,True,2018-12-03 10:28:24.135
CREATE,137babf7f6,False,2018-12-03 10:29:49.653
CREATE,7fac15156c,True,2018-12-03 10:29:51.238
CREATE,e4c997358e,True,2018-12-03 10:31:28.708
CREATE,7d7fc39286,True,2018-12-03 10:33:37.851
CREATE,8c28963c1e,True,2018-12-03 10:40:22.158
DELETE,61a1fa30be,,2018-12-03 10:42:52.625
CREATE,9b5142fb2d,True,2018-12-03 10:47:24.413
CREATE,c6bae50636,True,2018-12-03 11:03:57.125
CREATE,bd98afb695,False,2018-12-03 11:04:49.032
CREATE,88f9df45b8,True,2018-12-03 11:14:17.451
CREATE,b887f3db36,False,2018-12-03 11:15:54.063
DELETE,0c19926881,True,2018-12-03 11:22:53.095
CREATE,efad14e1d6,False,2018-12-03 11:27:22.917
CREATE,bd494c1610,True,2018-12-03 11:30:14.709
CREATE,15f32f6849,True,2018-12-03 11:40:30.512
CREATE,0374c78b61,True,2018-12-03 11:47:20.791
CREATE,e3f65aadbf,True,2018-12-03 11:50:36.233
CREATE,a68358596e,True,2018-12-03 12:03:55.773
CREATE,4172dd557a,False,2018-12-03 12:08:08.519
CREATE,052e41e81a,True,2018-12-03 12:11:07.322
CREATE,f8545391b0,True,2018-12-03 12:19:38.917
CREATE,f1b47051fa,False,2018-12-03 12:21:43.033
CREATE,38503a6f15,False,2018-12-03 12:24:49.266
DELETE,606f56cd64,,2018-12-03 12:24:52.619
CREATE,d2d394d627,True,2018-12-03 12:39:16.699
CREATE,52e4199592,True,2018-12-03 12:41:11.786
DELETE,acd126a8d3,False,2018-12-03 12:43:52.403
CREATE,c6e8c2cce3,True,2018-12-03 12:47:20.845
CREATE,f5e44c5ee7,True,2018-12-03 12:48:44.664
CREATE,53f4559cf3,True,2018-12-03 12:59:49.861
CREATE,c44ee647af,True,2018-12-03 13:25:20.241
DELETE,a62a6b3047,False,2018-12-03 13:27:52.468
DELETE,8e0849bb12,True,2018-12-03 13:28:52.447
CREATE,d1aeef5365,False,2018-12-03 13:29:07.321
CREATE,9e021127b2,True,2018-12-03 13:33:27.124
CREATE,5bbcd0e142,True,2018-12-03 13:49:05.799
CREATE,c82a6641f2,True,2018-12-03 13:58:38.124
CREATE,3f692f1f95,True,2018-12-03 14:03:40.163
CREATE,f038d0e3a3,True,2018-12-03 14:04:19.254
CREATE,15ce78578c,False,2018-12-03 14:16:25.315
CREATE,158a1489ea,False,2018-12-03 14:16:32.712
CREATE,8401a4ec72,True,2018-12-03 14:18:28.118
CREATE,beeff3a8f0,False,2018-12-03 14:20:51.199
CREATE,1445ccf674,False,2018-12-03 14:23:03.455
CREATE,4917733bb3,False,2018-12-03 14:28:41.159
DELETE,2ae6c4234d,False,2018-12-03 14:30:52.349
CREATE,8e0849bb12,False,2018-12-03 14:32:34.352
CREATE,12b14f4f80,True,2018-12-03 14:35:47.351
DELETE,103fee220c,False,2018-12-03 14:44:57.146
CREATE,54fd283ddc,True,2018-12-03 14:47:00.309
CREATE,c3f228e5af,True,2018-12-03 14:48:41.955
DELETE,65ff5ef870,False,2018-12-03 14:54:52.425
CREATE,ca5f4a1cd8,False,2018-12-03 14:59:15.293
CREATE,692fec1c01,False,2018-12-03 15:03:31.650
CREATE,8cec5a1560,True,2018-12-03 15:11:09.282
DELETE,31c7f7a07c,False,2018-12-03 15:12:52.367
CREATE,54e863a9c6,False,2018-12-03 15:16:00.489
CREATE,8a86686835,True,2018-12-03 15:34:02.338
CREATE,a8c18d1ba1,False,2018-12-03 15:44:37.752
CREATE,4cef7494a7,True,2018-12-03 15:46:11.860
CREATE,e0ca75e473,True,2018-12-03 15:51:51.238
DELETE,95b7416b31,False,2018-12-03 15:53:52.423
CREATE,f5bebdc618,True,2018-12-03 16:02:18.035
CREATE,fbb41fb06f,True,2018-12-03 16:05:13.305
CREATE,c099585bee,True,2018-12-03 16:10:07.647
CREATE,ce9b10e79e,True,2018-12-03 16:18:40.803
CREATE,d637c7398c,True,2018-12-03 16:19:09.482
CREATE,b79cdd7d60,True,2018-12-03 16:20:13.347
CREATE,f2c8ee2f4b,True,2018-12-03 16:24:33.726
DELETE,3e78fc6b2c,False,2018-12-03 16:30:52.319
CREATE,9068a878f6,True,2018-12-03 16:40:57.786
CREATE,0b0e91c380,False,2018-12-03 16:46:33.114
CREATE,30360d37ad,False,2018-12-03 16:47:12.857
CREATE,ebc798e3ee,True,2018-12-03 16:58:40.903
CREATE,f4404fe831,True,2018-12-03 17:01:09.456
CREATE,d182b66ee1,True,2018-12-03 17:04:03.170
CREATE,6ad421ebee,True,2018-12-03 17:04:35.397
DELETE,6237a20859,False,2018-12-03 17:08:52.900
CREATE,5f9e2e0364,False,2018-12-03 17:10:40.722
CREATE,ed03ec37e3,False,2018-12-03 17:21:18.861
CREATE,34b91f33a4,False,2018-12-03 17:22:32.139
CREATE,2eff1d21d8,False,2018-12-03 17:23:14.128
CREATE,77d5c2af71,False,2018-12-03 17:30:03.198
CREATE,1a03557d66,True,2018-12-03 17:36:29.395
CREATE,aa98f7fdbf,False,2018-12-03 17:44:01.681
CREATE,08f6e9e428,True,2018-12-03 17:44:37.303
CREATE,a32151e589,True,2018-12-03 17:52:55.811
CREATE,f1660828c4,False,2018-12-03 17:54:25.779
CREATE,099a03fcfb,True,2018-12-03 17:56:23.122
CREATE,2a2453e001,False,2018-12-03 17:57:29.708
CREATE,728629935f,True,2018-12-03 18:00:17.857
CREATE,58b7edebdf,True,2018-12-03 18:06:36.078
CREATE,dec85433ab,False,2018-12-03 18:08:01.791
CREATE,6237a20859,False,2018-12-03 18:10:39.905
DELETE,f3c863f274,True,2018-12-03 18:11:52.479
CREATE,2933bb24c2,False,2018-12-03 18:12:31.637
CREATE,f3c863f274,False,2018-12-03 18:14:20.086
CREATE,ce61dc5728,True,2018-12-03 18:27:05.761
CREATE,8e1975667d,True,2018-12-03 18:27:50.595
CREATE,7176d7a07c,False,2018-12-03 18:28:01.726
CREATE,3ad69c4bb1,False,2018-12-03 18:28:52.717
DELETE,7fa481c6e9,False,2018-12-03 18:28:53.566
DELETE,507cc025db,True,2018-12-03 18:30:52.364
CREATE,3648fe3a0c,False,2018-12-03 18:32:35.701
CREATE,103fee220c,False,2018-12-03 18:39:12.810
CREATE,a86a681105,False,2018-12-03 18:40:42.391
CREATE,3e78fc6b2c,False,2018-12-03 18:44:56.531
CREATE,a2e61d7d41,True,2018-12-03 18:48:51.463
CREATE,a81fdef760,True,2018-12-03 19:03:29.897
CREATE,6bf1d27e4c,True,2018-12-03 19:03:29.708
CREATE,8e5c39fec7,False,2018-12-03 19:04:47.516
CREATE,485ba3746b,False,2018-12-03 19:05:40.110
CREATE,811ca5b881,True,2018-12-03 19:09:11.212
CREATE,8d6fdad320,True,2018-12-03 19:19:26.201
CREATE,76123f913b,True,2018-12-03 19:22:47.577
DELETE,afa79314bb,False,2018-12-03 19:34:52.843
DELETE,2c5276d6f4,False,2018-12-03 19:35:52.353
CREATE,e8edfa1ab1,True,2018-12-03 19:37:20.319
CREATE,fe316c58ad,True,2018-12-03 19:39:42.066
DELETE,f81abfa1eb,True,2018-12-03 19:39:52.787
CREATE,9d7f62d999,True,2018-12-03 19:41:11.169
CREATE,2c5276d6f4,False,2018-12-03 19:41:49.758
DELETE,7aacb2cbcc,True,2018-12-03 19:41:52.474
CREATE,fbfac14907,True,2018-12-03 19:44:25.009
DELETE,66a605e9d6,False,2018-12-03 19:46:53.103
CREATE,640cce3108,False,2018-12-03 19:47:12.398
DELETE,75f8c1b85a,False,2018-12-03 19:47:52.366
DELETE,d49f65389f,False,2018-12-03 19:55:52.388
CREATE,2b5afbe79b,True,2018-12-03 19:57:07.399
CREATE,6fc24b9df9,False,2018-12-03 19:58:32.593
DELETE,6fc24b9df9,False,2018-12-03 20:04:45.238
CREATE,5b99a05945,False,2018-12-03 20:09:44.753
DELETE,c440621692,True,2018-12-03 20:12:53.058
CREATE,6fc24b9df9,False,2018-12-03 20:17:49.819
CREATE,84d3d28c43,True,2018-12-03 20:19:08.115
DELETE,427b9eb86c,False,2018-12-03 20:31:52.414
CREATE,85dde70e61,True,2018-12-03 20:33:17.744
CREATE,c640aa5a55,False,2018-12-03 20:34:10.848
DELETE,621808d1b3,True,2018-12-03 20:39:52.573
CREATE,86dd16519e,True,2018-12-03 20:42:33.713
CREATE,93d843751d,False,2018-12-03 20:42:44.985
CREATE,7cca84d390,True,2018-12-03 20:46:02.340
CREATE,c64f242da6,True,2018-12-03 20:48:56.282
CREATE,606f56cd64,False,2018-12-03 20:49:35.636
CREATE,e6e82aff2d,False,2018-12-03 20:56:17.321
CREATE,25cbaa7d20,False,2018-12-03 21:11:04.458
DELETE,0e594b31b8,False,2018-12-03 21:21:53.360
CREATE,66d1f37887,True,2018-12-03 21:28:39.030
CREATE,f7f3667f84,True,2018-12-03 21:29:24.574
CREATE,3805474e99,False,2018-12-03 21:32:40.065
DELETE,bb71d3c752,,2018-12-03 21:34:52.508
CREATE,da6bf2a370,True,2018-12-03 21:35:47.351
CREATE,211795ea64,True,2018-12-03 21:37:29.449
CREATE,ab63f3db8a,True,2018-12-03 21:42:52.343
CREATE,2b6f7ddae2,True,2018-12-03 21:44:40.316
CREATE,9809947552,True,2018-12-03 21:49:45.598
DELETE,505748650a,False,2018-12-03 21:52:52.589
CREATE,7114f31632,False,2018-12-03 21:56:03.858
CREATE,d41d4b278b,True,2018-12-03 21:58:06.762
DELETE,8b12827dfe,False,2018-12-03 22:01:52.970
CREATE,bab1c84c69,True,2018-12-03 22:09:03.415
DELETE,b0b2dbf5d2,False,2018-12-03 22:13:52.474
DELETE,c13839e949,False,2018-12-03 22:18:52.980
CREATE,f63e4a7dd7,True,2018-12-03 22:19:43.805
CREATE,3dc8ce3e16,True,2018-12-03 22:41:30.616
DELETE,60f794d4a2,False,2018-12-03 22:47:52.767
DELETE,944cce8561,False,2018-12-03 22:56:52.845
DELETE,2d441ec753,,2018-12-03 22:57:52.627
DELETE,f5851d9bc4,False,2018-12-03 23:13:52.434
CREATE,dee24d26a3,False,2018-12-03 23:15:34.434
DELETE,b0cf0a34bc,,2018-12-03 23:29:52.574
DELETE,27b2c6180f,,2018-12-03 23:33:52.565
CREATE,944cce8561,False,2018-12-03 23:38:35.202
CREATE,8a68544775,True,2018-12-03 23:43:17.853
CREATE,56129cb8dc,False,2018-12-03 23:50:41.309
DELETE,3547b0c250,False,2018-12-04 00:16:52.737
DELETE,49d633928b,True,2018-12-04 00:16:52.649
CREATE,68a8f884b3,True,2018-12-04 00:17:40.691
DELETE,e0d0797e13,True,2018-12-04 00:38:52.598
DELETE,ced29c682c,False,2018-12-04 00:44:52.805
DELETE,b07cccf7d9,False,2018-12-04 00:49:52.948
DELETE,47bc401590,False,2018-12-04 00:54:53.035
DELETE,dc0e72b539,False,2018-12-04 00:58:52.645
DELETE,c6c8f64be0,True,2018-12-04 01:29:52.680
CREATE,b2d41bbe92,True,2018-12-04 01:39:44.942
DELETE,bd81c979a8,,2018-12-04 01:56:53.081
DELETE,3811096eac,False,2018-12-04 02:00:52.828
CREATE,dffd5e408c,False,2018-12-04 02:09:16.156
DELETE,02a62fe5bf,False,2018-12-04 02:10:52.762
DELETE,9e1617968c,False,2018-12-04 02:13:52.876
CREATE,56c01a5cfe,True,2018-12-04 02:20:33.302
DELETE,163a79a128,,2018-12-04 02:43:52.618
DELETE,d608c93648,,2018-12-04 03:14:52.599
DELETE,a42daf5c42,,2018-12-04 03:19:52.594
DELETE,3d8a7d10c8,False,2018-12-04 03:22:52.846
DELETE,3509122830,False,2018-12-04 04:02:53.145
DELETE,aecc1e0e26,,2018-12-04 04:23:53.070
CREATE,bd81c979a8,False,2018-12-04 04:26:17.997
DELETE,c99d5b46c0,False,2018-12-04 04:27:52.996
DELETE,ae62e449ef,False,2018-12-04 05:00:52.524
CREATE,c640c4a7a9,False,2018-12-04 05:22:44.200
CREATE,782bbfb875,True,2018-12-04 05:25:38.469
CREATE,b20e49725f,False,2018-12-04 05:26:57.149
DELETE,462b7985fb,True,2018-12-04 05:31:52.857
DELETE,8955b189a0,False,2018-12-04 05:31:52.521
CREATE,db7181839b,True,2018-12-04 05:32:27.561
CREATE,3b92ac86cc,False,2018-12-04 05:57:49.001
DELETE,b400faffd2,True,2018-12-04 05:58:52.674
DELETE,51cdaca029,True,2018-12-04 06:01:52.578
DELETE,ad930e4d1e,,2018-12-04 06:13:52.556
DELETE,e713d8e924,False,2018-12-04 06:23:52.544
DELETE,04424eefca,False,2018-12-04 06:31:52.827
CREATE,8ad5fd7004,True,2018-12-04 06:35:26.298
DELETE,4805a9199b,True,2018-12-04 06:37:52.773
DELETE,372b5c2bb7,False,2018-12-04 06:39:52.930
DELETE,752a6d96f7,False,2018-12-04 06:42:52.652
CREATE,55b4261cad,True,2018-12-04 06:48:16.473
CREATE,a7379ab92d,True,2018-12-04 06:51:40.608
DELETE,89e13aba76,False,2018-12-04 06:55:53.564
CREATE,b3e2def4e7,False,2018-12-04 07:01:39.154
DELETE,67328de83e,False,2018-12-04 07:02:52.532
DELETE,9b37c00972,,2018-12-04 07:03:53.124
DELETE,9d148a29e2,False,2018-12-04 07:04:52.614
CREATE,32ba2d4387,False,2018-12-04 07:14:23.754
DELETE,cbe356e2f2,False,2018-12-04 07:14:52.831
CREATE,01025c86e0,True,2018-12-04 07:17:12.262
DELETE,47364e9e64,True,2018-12-04 07:17:52.797
CREATE,0e594b31b8,False,2018-12-04 07:20:44.224
CREATE,752a6d96f7,False,2018-12-04 07:27:42.767
DELETE,d54d1d36f0,False,2018-12-04 07:32:53.083
DELETE,22491fdf0f,False,2018-12-04 07:39:52.707
DELETE,e3367479ed,,2018-12-04 07:42:52.607
DELETE,ef237b39fd,False,2018-12-04 07:42:53.044
DELETE,5ccb9d0384,False,2018-12-04 07:53:52.380
DELETE,3080673515,,2018-12-04 07:54:52.532
CREATE,74e258ba9d,True,2018-12-04 08:02:33.248
CREATE,abbe6e69c4,True,2018-12-04 08:02:36.484
